path_before,path_after,label
E:\KOSHKIN_DOM\image_cache\a9306aa0cf80c2eda8264ab4046274d3.jpg,E:\KOSHKIN_DOM\image_cache\bd3a03f9590cffa1e1626f9664f5cb8f.jpeg,0
E:\KOSHKIN_DOM\image_cache\c3e3025328f6d2caf98d82af5523a6aa.jpg,E:\KOSHKIN_DOM\image_cache\0f8a126282608616c7e7c452b2540d69.jpg,1
E:\KOSHKIN_DOM\image_cache\55c53224addbebac9b82f4189425f180.jpg,E:\KOSHKIN_DOM\image_cache\21ba0549110094068edb14f6017e7c41.jpg,1
E:\KOSHKIN_DOM\image_cache\72eadcda7915c841d647d170d34e14f5.jpg,E:\KOSHKIN_DOM\image_cache\ac5f79747eb9e1065c3ece220020e871.jpeg,1
E:\KOSHKIN_DOM\image_cache\c3f93ac5bbdcdb2fc445fab0e5280373.jpg,E:\KOSHKIN_DOM\image_cache\b939fbd090bbe74709d00a78921fcee6.jpg,1
E:\KOSHKIN_DOM\image_cache\a5ec80f7c1ac4694cad5b6f7935dc2cd.jpg,E:\KOSHKIN_DOM\image_cache\8d992d101571eb6bb35fd6fee6b2f145.jpeg,0
E:\KOSHKIN_DOM\image_cache\dbf8a643c7f215cb51e2d1177e79b085.jpg,E:\KOSHKIN_DOM\image_cache\8bf0524179bb6575923d0a4584c380f6.jpg,1
E:\KOSHKIN_DOM\image_cache\9f4a2afdd2fa1444f6d9bcb7110252ae.jpg,E:\KOSHKIN_DOM\image_cache\e1959a0e75ad3206f1be6278e5041c79.jpg,1
E:\KOSHKIN_DOM\image_cache\a4ecb671a3feed5f0192a1a2cd5c2991.jpg,E:\KOSHKIN_DOM\image_cache\146e4b8421305d9cc2960a825398dbde.jpeg,0
E:\KOSHKIN_DOM\image_cache\de064247a473f6348593e83494069ff0.jpg,E:\KOSHKIN_DOM\image_cache\8b16e61d363cef8a4ba39ffc47561249.jpg,1
E:\KOSHKIN_DOM\image_cache\baa12f4f8763560df4cce5c5c64c8c64.jpg,E:\KOSHKIN_DOM\image_cache\c16be92fcb316060e7db605bb6affec3.jpeg,0
E:\KOSHKIN_DOM\image_cache\f86f5dff64e5b4a51ff7a4db97c2b444.jpg,E:\KOSHKIN_DOM\image_cache\b87e09e1c6e9eb024a62e34c1df4f897.jpg,0
E:\KOSHKIN_DOM\image_cache\793b75726ec748a753048bb960ce3b03.jpg,E:\KOSHKIN_DOM\image_cache\b0c40f31018090bcca9a31edfa5c795c.jpeg,0
E:\KOSHKIN_DOM\image_cache\e1b006fe30a921d2ce860621ccd47298.jpg,E:\KOSHKIN_DOM\image_cache\38e4a7740fe7a68cb41ca3ae36dab6e9.jpg,0
E:\KOSHKIN_DOM\image_cache\73007cd66216e26ae33edd9500972db3.jpg,E:\KOSHKIN_DOM\image_cache\478379f95f03293e9e62c3339ba3f8ee.jpeg,0
E:\KOSHKIN_DOM\image_cache\69ebdef6b00188ec09a7a45a9f644aea.jpg,E:\KOSHKIN_DOM\image_cache\765ebfc9746f149392cb2c33e7248631.jpeg,0
E:\KOSHKIN_DOM\image_cache\18d554d924d76325be16278adc7dfe3a.jpg,E:\KOSHKIN_DOM\image_cache\8ae1258cc4707a2111d9b8228db65aae.jpg,0
E:\KOSHKIN_DOM\image_cache\bd9f12d7f1e423002caae4117cbbb7cc.jpg,E:\KOSHKIN_DOM\image_cache\8e92ddd127924c56ed137ef1e07e7230.jpeg,0
E:\KOSHKIN_DOM\image_cache\6869a09b612a10ed815c2d30333fb428.jpg,E:\KOSHKIN_DOM\image_cache\e99ea7db4a8384184750b52fc6af07d0.jpg,1
E:\KOSHKIN_DOM\image_cache\7d1c2476450632717b53a7bd2f665d5e.jpg,E:\KOSHKIN_DOM\image_cache\631916f1d98187335161d3f925a84410.jpg,0
E:\KOSHKIN_DOM\image_cache\e87b16723502adc3266727501b65f1b8.jpg,E:\KOSHKIN_DOM\image_cache\0d284a4613cd36fa93f5250c3f18fea3.jpeg,0
E:\KOSHKIN_DOM\image_cache\ee1eeace71fa362fdb289c09ca954584.jpg,E:\KOSHKIN_DOM\image_cache\8f185fe7de79336ddf02fb4ffd2739c9.jpg,1
E:\KOSHKIN_DOM\image_cache\fd3986980e5ea3c3104b893a3a40b60c.jpg,E:\KOSHKIN_DOM\image_cache\0bb97c63c66d0b27a2664170e6957cd3.jpeg,1
E:\KOSHKIN_DOM\image_cache\cf8743aebcaa0d3a15291454d081c460.jpg,E:\KOSHKIN_DOM\image_cache\f29c333dc194298ee238ba9b5d0ce474.jpg,1
E:\KOSHKIN_DOM\image_cache\a67cef44f24f3530e9e7c43633b5eed2.jpg,E:\KOSHKIN_DOM\image_cache\56593c54241dd9adf7fe9abfaff257a5.jpeg,0
E:\KOSHKIN_DOM\image_cache\664ecce87cd0007a32b7ef2878ffd7e7.jpg,E:\KOSHKIN_DOM\image_cache\87943821972fec2564401190a4181ffb.jpg,1
E:\KOSHKIN_DOM\image_cache\e63fdf81402d9c4426e929c15b888418.jpg,E:\KOSHKIN_DOM\image_cache\ec59b218805e6ac90ba577427405f531.jpg,0
E:\KOSHKIN_DOM\image_cache\d5ede3d198ef0d2b7c857cee7ebcab2e.jpg,E:\KOSHKIN_DOM\image_cache\c7c0be41cc7b406e48aec2e44032d4db.jpg,0
E:\KOSHKIN_DOM\image_cache\91c63704582c75ac9981992681dc897a.jpg,E:\KOSHKIN_DOM\image_cache\6a182281a4a9e3fcb386530ba25a5625.jpg,1
E:\KOSHKIN_DOM\image_cache\e5cd12c881bf038f203a3c8c718b567b.jpg,E:\KOSHKIN_DOM\image_cache\40eda5319dd6f0580ff17ff1af16fdd8.jpg,1
E:\KOSHKIN_DOM\image_cache\6877c2ee887860ba6131b5ba91d89d09.jpg,E:\KOSHKIN_DOM\image_cache\5ea5e0303e2fb0d0a8244df07259a67f.jpeg,0
E:\KOSHKIN_DOM\image_cache\654d358e4bbe655aa47c3d090981107b.jpg,E:\KOSHKIN_DOM\image_cache\c808f08f453327a30166dafe718006c0.jpg,1
E:\KOSHKIN_DOM\image_cache\a084695351a689836e704ccba6edcdb0.jpg,E:\KOSHKIN_DOM\image_cache\887975bb8a616303baf51dc8ed5090e7.jpg,1
E:\KOSHKIN_DOM\image_cache\da38c9944c1df20febb23997c894febd.jpg,E:\KOSHKIN_DOM\image_cache\f24d9ccee19e03a1ed5570394d472ff0.jpg,1
E:\KOSHKIN_DOM\image_cache\d7e28fe10d634ff46f9a8f4103eea3e4.jpg,E:\KOSHKIN_DOM\image_cache\b7b41d80098a162ba7f948bd67104e8a.jpg,1
E:\KOSHKIN_DOM\image_cache\7316bdecbb164a59a3c013c2cb8004f1.jpg,E:\KOSHKIN_DOM\image_cache\211fd9fecfc2809a79bd8912dbd0fec0.jpg,0
E:\KOSHKIN_DOM\image_cache\56d5db497b361fe36c39473ea7a9ea71.jpg,E:\KOSHKIN_DOM\image_cache\7946163284f098c813165a963e4a4dd1.jpg,1
E:\KOSHKIN_DOM\image_cache\1ce0bc72199bd0fb67825f2153d28344.jpg,E:\KOSHKIN_DOM\image_cache\bb97017d83ec9a066d461fc078351d32.jpeg,0
E:\KOSHKIN_DOM\image_cache\9e93b0ab5c7ab603f0af457758442bd4.jpg,E:\KOSHKIN_DOM\image_cache\4db9c64d2532b90b1cf69babe405ded7.jpeg,1
E:\KOSHKIN_DOM\image_cache\7eaa7836513e3e4664e82f60c8b3a0c1.jpg,E:\KOSHKIN_DOM\image_cache\8d2ed0b17ed44f68121a881b27b37b64.jpeg,1
E:\KOSHKIN_DOM\image_cache\2316e5066e778197b4b402e6a37f8fb9.jpg,E:\KOSHKIN_DOM\image_cache\ca66062dbcfe0525c51e57eea7dc6ce7.jpeg,0
E:\KOSHKIN_DOM\image_cache\0314ed1a9a1d8add7092d52649b36a13.jpg,E:\KOSHKIN_DOM\image_cache\8ddbff67f767416b5d4a16425d279ef8.jpg,0
E:\KOSHKIN_DOM\image_cache\70554e8acd681d6cab480ef7f6c226e1.jpg,E:\KOSHKIN_DOM\image_cache\56d0e325c07a0ebed919c8584023a602.jpeg,1
E:\KOSHKIN_DOM\image_cache\0314ed1a9a1d8add7092d52649b36a13.jpg,E:\KOSHKIN_DOM\image_cache\52efbc42cc2a8a26e0ccf0289cf27d1a.jpg,1
E:\KOSHKIN_DOM\image_cache\5d1d14ed669468879f955cc81e2efc7b.jpg,E:\KOSHKIN_DOM\image_cache\6d290c2dc431632982cbef93347aa00e.jpeg,0
E:\KOSHKIN_DOM\image_cache\37196fa8dc1fd18b86bb29fd5a3ccc2a.jpg,E:\KOSHKIN_DOM\image_cache\50fbb9a9bb2549495a2d45f39b2c67b9.jpeg,1
E:\KOSHKIN_DOM\image_cache\828e67eaaf4476d292fb59cb62113bde.jpg,E:\KOSHKIN_DOM\image_cache\d6578e10f0db67c47f23d8faa667a638.jpeg,1
E:\KOSHKIN_DOM\image_cache\8cd9563981acbbc044e3aeb795601cc6.jpg,E:\KOSHKIN_DOM\image_cache\4ce752f0756f9207eb4ddaaab976ab23.jpg,1
E:\KOSHKIN_DOM\image_cache\8fd3c1ae62ab64a7b7778b1f5cf85f4c.jpg,E:\KOSHKIN_DOM\image_cache\ac4184126f5adf47d305978759daa5e4.png,0
E:\KOSHKIN_DOM\image_cache\3b77c133586d568e8b63fe3ac7d34077.jpg,E:\KOSHKIN_DOM\image_cache\4c89c6d9ffa7cf64abc040916bb3ff65.jpg,0
E:\KOSHKIN_DOM\image_cache\77c6fda15a24bc80184b2fdedeabed9d.jpg,E:\KOSHKIN_DOM\image_cache\490c10aa9a08d5f1cd3c482bee9d4184.jpeg,1
E:\KOSHKIN_DOM\image_cache\7783ca18f3809c19964b06145ba06520.jpg,E:\KOSHKIN_DOM\image_cache\f6b742f06888f4b309f48f2f6d99aaba.jpeg,0
E:\KOSHKIN_DOM\image_cache\39467e19f9d0f9e6a288b3b9e5715578.jpg,E:\KOSHKIN_DOM\image_cache\3096708a138cb85e16a72f52bcdd73c9.jpg,1
E:\KOSHKIN_DOM\image_cache\4b448884625375b4548a0ac0515f60ec.jpg,E:\KOSHKIN_DOM\image_cache\fbb480bdea1d9a52e5314abe1e522b05.jpeg,1
E:\KOSHKIN_DOM\image_cache\011d0f469ffbbf3b496ce418c4bd532b.jpg,E:\KOSHKIN_DOM\image_cache\adab9e8b9e958a7cfb1da500edb1797c.jpeg,0
E:\KOSHKIN_DOM\image_cache\699dfbcf529a907f56c3f01451712385.jpg,E:\KOSHKIN_DOM\image_cache\9fdfdd1cdc1282570bbc170bf254af91.jpeg,1
E:\KOSHKIN_DOM\image_cache\d423e0e7c27010d53df5911185342281.jpg,E:\KOSHKIN_DOM\image_cache\396ab83a6d7678595286b6fdd32ed35b.jpg,1
E:\KOSHKIN_DOM\image_cache\73c322df0c3f1fd739117d37eaad4cb6.jpg,E:\KOSHKIN_DOM\image_cache\eff0c6a5a29cc63ae000b9ae26e12d54.jpg,1
E:\KOSHKIN_DOM\image_cache\587fb9e4285521e0a36e3e0532e75bf2.jpg,E:\KOSHKIN_DOM\image_cache\bfd134d02b873268b5e827d4b2418ca3.jpg,1
E:\KOSHKIN_DOM\image_cache\52b6e3eb8ca4eebd180228879467fc85.jpg,E:\KOSHKIN_DOM\image_cache\bb1edc72c8b0000d31a5d9f80e5aa51e.jpg,0
E:\KOSHKIN_DOM\image_cache\0ff1ca43fa9d775ffcb5ff2bfa1a5b80.jpg,E:\KOSHKIN_DOM\image_cache\9ab2a6b5d344a8f096dc31a08af89fc4.jpeg,0
E:\KOSHKIN_DOM\image_cache\f08301164af1e7b6bd28016185f55e36.jpg,E:\KOSHKIN_DOM\image_cache\77ce736b95cdfbbb21e118362eedb69c.jpg,1
E:\KOSHKIN_DOM\image_cache\68d82ebcb0d2b9ee5dc35b34685e2130.jpg,E:\KOSHKIN_DOM\image_cache\7b22629f05140826fcbd24931c2a985c.jpeg,1
E:\KOSHKIN_DOM\image_cache\4a956a2189be6205ffd464d46742de89.jpg,E:\KOSHKIN_DOM\image_cache\48c3414355082e1d95d8ec05a4d479c8.jpeg,1
E:\KOSHKIN_DOM\image_cache\c88f2c07f3f3dbb2618c4d6d05507dc5.jpg,E:\KOSHKIN_DOM\image_cache\167355273b36fcea8369ef4c7773139c.png,0
E:\KOSHKIN_DOM\image_cache\bd753986e2e77bc79d0a18a972eb34be.jpg,E:\KOSHKIN_DOM\image_cache\19e38ffc09e086133dec1a07af902940.jpg,0
E:\KOSHKIN_DOM\image_cache\82a83bdbc748db04680d0ee6552b112b.jpg,E:\KOSHKIN_DOM\image_cache\863f657c9bfe40dba27675a6c1facfbc.jpeg,0
E:\KOSHKIN_DOM\image_cache\09279539c28d551c05f1f6b20e4197d9.jpg,E:\KOSHKIN_DOM\image_cache\59b0a58631651d3664c7034344017070.jpg,1
E:\KOSHKIN_DOM\image_cache\7714cd8590490c757c7a10d09c64cf36.jpg,E:\KOSHKIN_DOM\image_cache\55ea3dd93032a1e6375c4f66a3e13587.jpg,1
E:\KOSHKIN_DOM\image_cache\c84cf0ff50e69fb27302b846e02f51f6.jpg,E:\KOSHKIN_DOM\image_cache\aa0ad0156f119206b5dab0db76e62ff6.jpg,0
E:\KOSHKIN_DOM\image_cache\59213ee4abc5a1f82f316308cc9c779f.jpg,E:\KOSHKIN_DOM\image_cache\22c8ac5c540cb05693b92eb9be51b4e2.jpeg,0
E:\KOSHKIN_DOM\image_cache\9289f67a842b12345f8c4bc6005defbb.jpg,E:\KOSHKIN_DOM\image_cache\9c491376e54b9c55b010ada7c612e50c.jpeg,1
E:\KOSHKIN_DOM\image_cache\38f6447ae887c983ed9c241f243fbc66.jpg,E:\KOSHKIN_DOM\image_cache\549bba4bf1e3a04e215726cd63ca72e5.jpeg,0
E:\KOSHKIN_DOM\image_cache\f3e1dab2f297ec9ff081844fc3f5ef43.jpg,E:\KOSHKIN_DOM\image_cache\35418aa7b533050e90ed898a4a776805.jpg,0
E:\KOSHKIN_DOM\image_cache\c07ebe99590860d2df1ae03b10aa4fe7.jpg,E:\KOSHKIN_DOM\image_cache\9148eec7fecabff8b79d7bbdb5d69628.jpeg,1
E:\KOSHKIN_DOM\image_cache\de6c5827cdfbcaa96f71c138ca52c102.jpg,E:\KOSHKIN_DOM\image_cache\3a18c652a0ed51932531e18b8a691e5b.jpeg,0
E:\KOSHKIN_DOM\image_cache\914214c809307251d0f4a9a3a7acb421.jpg,E:\KOSHKIN_DOM\image_cache\dacad2991709bd3dff1c6e86e86652ee.jpg,1
E:\KOSHKIN_DOM\image_cache\d1e0a17fb27d31dbb92b187301fe5713.jpg,E:\KOSHKIN_DOM\image_cache\cbfd738e4c409c2b574c82b52848ffa2.jpg,0
E:\KOSHKIN_DOM\image_cache\0e5e05abaf9247dfb2a0e38c68b7f346.jpg,E:\KOSHKIN_DOM\image_cache\250a086dce0f683458513f630a017645.jpeg,1
E:\KOSHKIN_DOM\image_cache\23c254bef54979a2041c7efdbef2a37e.jpg,E:\KOSHKIN_DOM\image_cache\df61390dddb15116c4ca219915996a62.jpg,0
E:\KOSHKIN_DOM\image_cache\fe4f0ac5360399670f793553fde99dfc.jpg,E:\KOSHKIN_DOM\image_cache\d548978ba5251eac46c73f1c1f2953df.jpeg,1
E:\KOSHKIN_DOM\image_cache\81baec5cbb85f07645b8f817f0c68a2a.jpg,E:\KOSHKIN_DOM\image_cache\9ccc7333f10be280644c2e1e17678d6b.jpeg,1
E:\KOSHKIN_DOM\image_cache\75ed60a62d56929c960f328a157d9f54.jpg,E:\KOSHKIN_DOM\image_cache\11b6724325d7dd7891ec1a5498fa3cf2.jpg,0
E:\KOSHKIN_DOM\image_cache\3cabce9003d75f75aa8434df3a97b8c4.jpg,E:\KOSHKIN_DOM\image_cache\9c99583b95a13796347f45f5f7dec681.jpeg,1
E:\KOSHKIN_DOM\image_cache\dd812015636f4c439fb85c34d9308e2e.jpg,E:\KOSHKIN_DOM\image_cache\5601063817bf4eb1e575ea9cafe5c865.jpeg,0
E:\KOSHKIN_DOM\image_cache\278e17c2f358c851bfad64bb730cb0a7.jpg,E:\KOSHKIN_DOM\image_cache\ad90ddd583e9d7aa5ed5904e3440e455.jpeg,0
E:\KOSHKIN_DOM\image_cache\d408d1b12b17bddd15c3313006b29fca.jpg,E:\KOSHKIN_DOM\image_cache\bdcd7163968c4e204c33b0a7e370de64.jpg,0
E:\KOSHKIN_DOM\image_cache\3aec0d44f1996d29fef9862ed4cb28fa.jpg,E:\KOSHKIN_DOM\image_cache\14d26ae03b0acf34173ae549afbf008f.jpg,1
E:\KOSHKIN_DOM\image_cache\6bc6793810241a29fa54584b519c720e.jpg,E:\KOSHKIN_DOM\image_cache\d925657d4c73fab1761cb6015bb66c78.jpeg,0
E:\KOSHKIN_DOM\image_cache\48ba8d1e800f79bc8571f0bb0d1a88f7.jpg,E:\KOSHKIN_DOM\image_cache\9fd9c6ae9f02ae133f6669995fa16f7c.jpeg,1
E:\KOSHKIN_DOM\image_cache\420faf7e892eca9f1a9ca343ef146ef7.jpg,E:\KOSHKIN_DOM\image_cache\75b702e17deaf9664bf4c32e255ca88a.jpeg,0
E:\KOSHKIN_DOM\image_cache\d3c1b945ff006a839ea4ecf252531b26.jpg,E:\KOSHKIN_DOM\image_cache\11bdbabdcdf16eff575b8e7a8d9de901.jpeg,0
E:\KOSHKIN_DOM\image_cache\dab5d9cd327c10a26058f96ff3a7d8cd.jpg,E:\KOSHKIN_DOM\image_cache\f43609137486e94d3c6ef919842a4e27.jpeg,1
E:\KOSHKIN_DOM\image_cache\03315291102a604e8e0b123ec388fd75.jpg,E:\KOSHKIN_DOM\image_cache\ba7b8ff69d126327d1f69c8c843a2de3.jpeg,1
E:\KOSHKIN_DOM\image_cache\d9334f426e011ae4d5f32dfc9be36298.jpg,E:\KOSHKIN_DOM\image_cache\33f3f50b6beeef03f6eb8adaecb7d17d.jpeg,1
E:\KOSHKIN_DOM\image_cache\8a65359402a348a468b4af519e756170.jpg,E:\KOSHKIN_DOM\image_cache\a1fc39b537b64c2963231c9f4ef21958.jpg,0
E:\KOSHKIN_DOM\image_cache\f8d17b3ba91b61b6d8374498c7c0544a.jpg,E:\KOSHKIN_DOM\image_cache\d7483b2546d30f1e91f5c54b45ca1090.jpeg,0
E:\KOSHKIN_DOM\image_cache\bf10b8ec03c79d11367f99b0f0e8c861.jpg,E:\KOSHKIN_DOM\image_cache\4e5f1c6e97a9d0235196ebc2f7ba6c3f.jpeg,1
E:\KOSHKIN_DOM\image_cache\33036ad1211d70619950ad2b26330978.jpg,E:\KOSHKIN_DOM\image_cache\022f03477bdf0b8a0324ff51f7df0a50.jpg,1
E:\KOSHKIN_DOM\image_cache\d52577863c3e9da22f231ca442b8b2cd.jpg,E:\KOSHKIN_DOM\image_cache\6c516e6b52cb1c87ab9df8a832892826.jpeg,1
E:\KOSHKIN_DOM\image_cache\9679d0f38a2c9b2ff0ae0924c0af03c1.jpg,E:\KOSHKIN_DOM\image_cache\076ccbf25cae0600852fb4708a9d134c.jpg,0
E:\KOSHKIN_DOM\image_cache\91332e6b3065e7105d3f86184c8d5804.jpg,E:\KOSHKIN_DOM\image_cache\88b0611d54f7bce87c67cc36b5ce266f.jpg,0
E:\KOSHKIN_DOM\image_cache\f924c7a92e589bae8a0963fa8f85a8ea.jpg,E:\KOSHKIN_DOM\image_cache\063339af8a9338ed50fe0bfb1834e00a.jpg,0
E:\KOSHKIN_DOM\image_cache\b535fbcc3dca68f182d3ecd24e1fd73b.jpg,E:\KOSHKIN_DOM\image_cache\24eec97b45d2a46d4fa65067168b23bd.jpeg,1
E:\KOSHKIN_DOM\image_cache\0411091633ddbfe976d3f18893d83f44.jpg,E:\KOSHKIN_DOM\image_cache\52cd97840aed423c09622aaa4a2f20c5.jpeg,1
E:\KOSHKIN_DOM\image_cache\dbd272856e7ce967e660a4bf59405d2d.jpg,E:\KOSHKIN_DOM\image_cache\05305b1997c7e8533b1e57ca5ac0b0b4.jpeg,1
E:\KOSHKIN_DOM\image_cache\61c9de59bcd1cdd68ca02b3ae46e1389.jpg,E:\KOSHKIN_DOM\image_cache\b4f86162406c72e0ab4f3337886cbd2a.jpg,0
E:\KOSHKIN_DOM\image_cache\43839a390e4ec75c889c58a12259b751.jpg,E:\KOSHKIN_DOM\image_cache\4a1c6372f54074ad9654f06f233f7110.jpg,1
E:\KOSHKIN_DOM\image_cache\4ff702147ae9d463ab0646609425836e.jpg,E:\KOSHKIN_DOM\image_cache\265c6d5078b926f1be9180a73dcc4a68.jpg,1
E:\KOSHKIN_DOM\image_cache\0068ca0283138a155d8378b63b07c0cb.jpg,E:\KOSHKIN_DOM\image_cache\7e63576ade2db274163565401043cd57.jpg,0
E:\KOSHKIN_DOM\image_cache\ae5a6390ed6ca5c5932e1c415603faef.jpg,E:\KOSHKIN_DOM\image_cache\9d406defbbe1ff46a84c5b3f1851ccde.jpeg,0
E:\KOSHKIN_DOM\image_cache\6d2fcd974ebb32df6ed7cbb6e768e526.jpg,E:\KOSHKIN_DOM\image_cache\889187a5ea8e97c4f129f42365203f1f.jpg,0
E:\KOSHKIN_DOM\image_cache\2c4a802d3d714cbf4d411031992af8db.jpg,E:\KOSHKIN_DOM\image_cache\8acf41bd5bbf11048aeeeb36376559f9.jpeg,0
E:\KOSHKIN_DOM\image_cache\bb79e7a3b07528608773ef2346fe9da7.jpg,E:\KOSHKIN_DOM\image_cache\e521073c4b1b920d38d0583b9175d765.jpeg,0
E:\KOSHKIN_DOM\image_cache\ac02a8e652f808b146a2981f44fdde8b.jpg,E:\KOSHKIN_DOM\image_cache\5f28fc535416b243d161f66b4dd18344.jpeg,1
E:\KOSHKIN_DOM\image_cache\826e27339f7061980eb8a1a4577c4285.jpg,E:\KOSHKIN_DOM\image_cache\902b6bbbe6f8394a0944e36c9ab13395.jpg,0
E:\KOSHKIN_DOM\image_cache\909b2b279b93b7ab44b41cf24efa7a03.jpg,E:\KOSHKIN_DOM\image_cache\a335fd2542167db162fa8d6c44b77b04.jpg,1
E:\KOSHKIN_DOM\image_cache\caa21a7959e29e90d7f1aeaf94fc3d98.jpg,E:\KOSHKIN_DOM\image_cache\48ab2a5e74a98fced0ac007b97aaf921.jpg,0
E:\KOSHKIN_DOM\image_cache\64313ff47bee1063546475d78a30a833.jpg,E:\KOSHKIN_DOM\image_cache\7f78eb6d4e54f0c9a0116b3fb07cd0df.jpeg,0
E:\KOSHKIN_DOM\image_cache\7669a76c80b428d9acc75a28d593b0c1.jpg,E:\KOSHKIN_DOM\image_cache\cd9b88fdd50a966599a4f9c817b3771b.jpg,0
E:\KOSHKIN_DOM\image_cache\1f0406849ac5c87f412aca23d66e1cef.jpg,E:\KOSHKIN_DOM\image_cache\a6f8a7ed9652491f800a7a1337a6b750.jpg,0
E:\KOSHKIN_DOM\image_cache\32b8030017aaf6cad6a54e49badb076e.jpg,E:\KOSHKIN_DOM\image_cache\0bb97c63c66d0b27a2664170e6957cd3.jpeg,0
E:\KOSHKIN_DOM\image_cache\3c271bdf76ba70b196e0c7fe735f03b9.jpg,E:\KOSHKIN_DOM\image_cache\e6994af0bf83522f466ef1e828757ca0.jpeg,1
E:\KOSHKIN_DOM\image_cache\f309fb11751f7bde54ed051e8c8062c9.jpg,E:\KOSHKIN_DOM\image_cache\d0ff628a6e3d24ba86506e31f6fd1fe5.jpg,1
E:\KOSHKIN_DOM\image_cache\8a8e0557ab191f5b49607cd828a41b34.jpg,E:\KOSHKIN_DOM\image_cache\b6394a2c5873ca41293b2a841a887dd9.jpg,1
E:\KOSHKIN_DOM\image_cache\569692286ed53bda0611280fc1ee3b59.jpg,E:\KOSHKIN_DOM\image_cache\2208f2d500bd9a24c181f362b2e31533.jpg,1
E:\KOSHKIN_DOM\image_cache\aa715252ecf40be17c9e6b6048ef3b0e.jpg,E:\KOSHKIN_DOM\image_cache\e54cd4d23f801a9656dfc9bdcbd31fd5.jpg,0
E:\KOSHKIN_DOM\image_cache\e155ab2729a6a41bc8c764806e70e2ae.jpg,E:\KOSHKIN_DOM\image_cache\3835619d3046ea5999d36956e63f2395.jpg,1
E:\KOSHKIN_DOM\image_cache\05f2a39d93b4908fd4d8fefef017da37.jpg,E:\KOSHKIN_DOM\image_cache\300f29df330d21bddabd2f7238d91981.jpg,0
E:\KOSHKIN_DOM\image_cache\d0b50c8e91eeafb417c30991d57ce0ef.jpg,E:\KOSHKIN_DOM\image_cache\d3dda80a189b3d6bb2e8240c06af1cf6.jpg,1
E:\KOSHKIN_DOM\image_cache\86158ea36ac7d4f6b8243c52c229aff8.jpg,E:\KOSHKIN_DOM\image_cache\02a2c21b953f711bcef9f783539dee44.jpeg,1
E:\KOSHKIN_DOM\image_cache\56413f71ff2af459e6d21ceec089ef41.jpg,E:\KOSHKIN_DOM\image_cache\6810156e326097e5bf37af2096997ad7.jpeg,1
E:\KOSHKIN_DOM\image_cache\7a8cf8dbc38f34bf412cee1e8690085e.jpg,E:\KOSHKIN_DOM\image_cache\901e37a0df39523598f87e52d1756b40.jpeg,0
E:\KOSHKIN_DOM\image_cache\7b162a4df47539af1aebe1a2c1c78ebd.jpg,E:\KOSHKIN_DOM\image_cache\e4e1c8381047714fede4a10a4b3138b0.jpeg,1
E:\KOSHKIN_DOM\image_cache\0b3476a90d1fa2757ab8f17787dc9fce.jpg,E:\KOSHKIN_DOM\image_cache\e3d5ba3211aa8216b638136bd6bc3ba8.jpeg,1
E:\KOSHKIN_DOM\image_cache\253b0ad3c5444e4bcbb6b588545d5f94.jpg,E:\KOSHKIN_DOM\image_cache\883bf9bf9e1d588cff7db814f871a1be.jpg,1
E:\KOSHKIN_DOM\image_cache\0aad076f5fe7f6bfc35dbc9fd65bf108.jpg,E:\KOSHKIN_DOM\image_cache\8bc1063d3cde1c0878711b0cccb76cc5.jpeg,1
E:\KOSHKIN_DOM\image_cache\5e217536e1ad39d2c45724154399afa4.jpg,E:\KOSHKIN_DOM\image_cache\4f7659eb5d7ddbc3756daf5bc48a56ed.jpg,0
E:\KOSHKIN_DOM\image_cache\07b068dc715c4c855ef4075f6cfcab9f.jpg,E:\KOSHKIN_DOM\image_cache\b1ded57130c5917ae21d5a4543cb8ba1.jpg,1
E:\KOSHKIN_DOM\image_cache\b96641dd563d9304afe57fd6897251a8.jpg,E:\KOSHKIN_DOM\image_cache\37b5bc26d667c8656b8380ac16fbde5b.jpg,1
E:\KOSHKIN_DOM\image_cache\c4d324e39770491c8177aced70cac8bc.jpg,E:\KOSHKIN_DOM\image_cache\368ed6b9cf2199cbbfcff8687f5ba1ae.png,1
E:\KOSHKIN_DOM\image_cache\7ed02f9672878ee954501eb23e1f1a08.jpg,E:\KOSHKIN_DOM\image_cache\2e12c23af3cba4b148c01f65cc20d28e.jpeg,0
E:\KOSHKIN_DOM\image_cache\3636e9207426e9148e5b7149906d596c.jpg,E:\KOSHKIN_DOM\image_cache\6bdc088c31dddfbee1c21b361b84086d.jpeg,1
E:\KOSHKIN_DOM\image_cache\7b12092d6a50b3691c5b3d27782f5b7e.jpg,E:\KOSHKIN_DOM\image_cache\7f70f4f7fc5a5136f8989ff5e7fd7660.jpeg,0
E:\KOSHKIN_DOM\image_cache\4f516f0ae4ce65536a4247b220eaa8f8.jpg,E:\KOSHKIN_DOM\image_cache\ff9e07b355478f6de8c2a0728f44535e.jpg,1
E:\KOSHKIN_DOM\image_cache\207a87c3deea778fb455d0f1e66fa2e3.jpg,E:\KOSHKIN_DOM\image_cache\8eb12798a86b201ecabf25f18e8386cb.jpg,0
E:\KOSHKIN_DOM\image_cache\088772c5f3300a2c7a9b0e54aabd16b5.jpg,E:\KOSHKIN_DOM\image_cache\f1ed6fe555a24a69a3d92b74dc2c1bf7.jpg,1
